UF,Cidade,Bairro,Latitude,Longitude,muni,people,income,density,consumer,cons_a_total,cons_b_current,cons_c_expenditure,cons_1_food,cons_2_housing,cons_3_clothing,cons_4_transport,cons_5_hygiene_care,cons_6_health,cons_7_education,cons_8_recreation,cons_9_tobacco,cons_10_personal_services,cons_12_others,cons_13_asset_increase,cons_14_liability_reduction,class_a1,class_a2,class_b1,class_b2,class_c,class_d,class_e,age_babies,age_kids,age_teens,age_young_adults,age_adults,age_middle_age,age_young_eldery,age_eldery,pop_active,pop_youngness,pop_oldness,areaid,clu_0_nome,clu_0_atv,clu_0_pct_over_avg,clu_1_nome,clu_1_atv,clu_1_pct_over_avg,clu_2_nome,clu_2_atv,clu_2_pct_over_avg,clu_3_nome,clu_3_atv,clu_3_pct_over_avg,clu_4_nome,clu_4_atv,clu_4_pct_over_avg,atv_1_cod,atv_1_nome,atv_1_atv,atv_1_examples,atv_2_cod,atv_2_nome,atv_2_atv,atv_2_examples,atv_3_cod,atv_3_nome,atv_3_atv,atv_3_examples,atv_4_cod,atv_4_nome,atv_4_atv,atv_4_examples,atv_5_cod,atv_5_nome,atv_5_atv,atv_5_examples,people2022,census_change,income_2022,income_2022_original,income_2010,income_2010_original,income_rate,cluster,pca_1,pca_2,cluster_nome
PB,João Pessoa,Bessa,-7.0666675,-34.8436065,JOO PESSOA,1818,6490,64,4.2 MI,5381114,4973149,4166700,601417,1571293,142272,789908,100762,378280,253741,118206,13520,56055,143212,806449,252097,57,181,214,187,241,149,108,53,205,180,564,402,297,71,44,0.6941947,3.9021814,0.27203354,1156568,Escola técnica e superior,2,860,Serviços de contabilidade,4,266,Ensino especializado,17,169,Serviços de Eng e Arq,4,132,Lojas de Informática,3,147,DIV_47,Comércio,43,"CONSTRUIR COMERCIO DE UTILIDADES E LIMPEZA EIRELI
 LUIZ GOMES MOREIRA 13288016400
 PANIFICADORA SILVA EIRELI
 VALMIR DE SA ALVES 06899759888
 JOELMA DO NASCIMENTO AQUINO 03338167490
 ANDRE VINICIUS LACERDA DE ARAUJO 01296058409
 VALERIA DAMIANI RODRIGUES 05932401117
 THIAGO COSTA DE MOURA 08746481494
 THIAGO ALVES VELAME MARINHO 02483595170
 ELIAS ENRIQUE FIGUEIREDO DUTRA 12775430465",DIV_56,Alimentação,18,"PIZZARIA DOM RAFAEL EIRELI
 ANTONIO PEREIRA DE CARVALHO 72671220430
 CLAUDIA EDUSANA ANGONESE 76723720091
 JORGE WILFREDO RODRIGUEZ CRUZ
 FERNANDO HENRIQUE COSTA RAMOS 01162093137
 SOLANGE MARIA DA SILVA 53522958420
 EVA BEZERRA DA SILVA 05048652851
 ERICA YASMIM RAMALHO BOTELHO 03596142210
 JOSE CARLOS LOPES GONCALVES JUNIOR 04301025189
 KAROLINA CRUZ DE ARAUJO RESTAURANTE",,,,,,,,,,,,,2007,10.42,6.490,5.730,7.510,3.240,-13.52,0,-1.40022289034629,1.2514007350244776,Perfil Intermediário (Grupo 0)
PB,João Pessoa,Altiplano,-7.1336871,-34.8279943,JOO PESSOA,559,16900,20,1.5 MI,1870412,1730213,1450897,210089,547107,49440,274904,35230,132039,87887,41074,4736,19539,49567,279315,86001,40,141,161,141,202,105,59,20,55,57,156,98,122,32,25,0.66258377,2.336819,0.43792158,1156569,Lojas de conveniência,1,1480,Lavanderias,1,867,Clínicas Estéticas,4,153,Cabeleireiros,11,151,Clínicas de Fisioterapia,1,435,DIV_47,Comércio,25,"AVODAH TECNOLOGIA E VAREJO LTDA
 SUPERMERCADO LITORAL ALTIPLANO LTDA
 HELIE DEMETRIOS LIMA FOURGIOTIS 00434997242
 J V O DA SILVA LTDA
 TELCA COMERCIO DE ALIMENTOS LTDA
 CLAUDIA MAGALY MAIA LEMOS 01460311485
 GABRIEL DANTAS BARBOSA 11213627451
 JEFFERSON DE SOUSA GUEDES 07035970436
 GIOVANNA COELHO DE ANDRADE LIMA 07389960418
 LAB OTICA COMERCIO E ARTIGOS OPTICOS LTDA",DIV_56,Alimentação,14,"RENATO SOARES DA SILVA
 RODOLFO GIOVANNI AMARAL DE SANTANA SILVA 10717100448
 CARMEM REJANE VASCONCELOS GELATTI 28605152400
 RENATO ZANONI 16471876807
 LUIZ FERNANDO ZANONI 45797968886
 DENISE SILVA 11094136450
 BEATRIZ GONCALVES DA SILVA
 LARISSA GOMES PINTO DA COSTA 70422798401
 JAKLEIDE CARDOSO DE LIMA FERNANDES 01305465423
 BONNA GELATERIA COMERCIO DE SORVETES EIRELI",,,,,,,,,,,,,1902,240.5,16.900,14.900,10.400,4.470,62.57,0,-3.4385953159472598,-0.3641154376806996,Perfil Intermediário (Grupo 0)
AL,Maceió,Ponta Verde,-9.6604975,-35.7034391,MACEI,4427,12800,157,18.2 MI,24679580,22413319,18215079,2389002,6736862,601690,3636047,351931,1665750,1276748,559590,43239,242844,720895,4198242,1566347,601,1011,724,321,257,83,130,133,410,384,1329,950,760,278,184,0.6858847,2.0454924,0.51295376,1156570,Ensino especializado,37,130,Bares,0,0,Corretagem de imóveis,23,258,Escola de Idiomas,4,376,Lojas de conveniência,5,1444,DIV_47,Comércio,147,"HOMEDIGITAL PRODUTOS E SERVICOS ELETROELETRONICOS LTDA
 T S GAMA MODA PRAIA EIRELI
 E. BERNARDI COMERCIO EIRELI
 BFC COMERCIO DE MOVEIS PLANEJADOS LTDA
 COMERCIAL DRUGSTORE LTDA
 COMERCIAL DRUGSTORE LTDA
 LOUREIRO & BRASILEIRO LTDA
 FLAVIANE LUCAS DA SILVA 11281660469
 MELO & VASCONCELOS DELICATESSEN LTDA
 LANA MONIQUE BUARQUE DA ROCHA RETTORE EIRELI",DIV_56,Alimentação,62,"GIRAFFAS COMERCIO DE ALIMENTOS LTDA
 I DE SOUZA ARAUJO LTDA
 NEUFVILLE  LTDA
 RENATA MEYER DE ALBUQUERQUE 02376882478
 LILIAN BRENDHA SILVA DE ALMEIDA 12042539430
 JOSE FABIO DA SILVA 04611298418
 J J AMERICAN BAR LTDA
 RESTAURANTE PARMA EXPRESSO LTDA
 ANA FLAVIA BRAGA BARBOSA 05751134303
 DOCE MOMENTO COMERCIO DE ALIMENTOS LTDA.",,,,,,,,,,,,,5535,25.03,12.800,11.300,13.700,5.910,-6.27,1,6.916674631650852,-0.4330941977920136,Polo de Alta Densidade Popular
AL,Maceió,Jatiúca,-9.6503095,-35.7060709,MACEI,2674,8570,95,5.7 MI,7373546,6822128,5727193,832543,2161617,196330,1082188,140443,519273,345140,161463,18880,77153,194796,1094935,337080,67,207,271,208,330,175,98,69,256,249,787,552,484,173,101,0.68173456,2.8647773,0.49374282,1156571,Serviços jurídicos,26,626,Consultórios médicos,24,331,Psicólogos,6,478,Restaurantes,42,251,Corretagem de imóveis,20,184,DIV_47,Comércio,103,"MVT COMERCIO FEIRAS E EVENTOS EIRELI
 OLIVEIRA & MALTA LTDA
 COMERCIAL DRUGSTORE LTDA
 DCW COMERCIO E LOCACAO EIRELI
 BINGXIN HUANG 71977822444
 KESILHENE APARECIDA RADOV TOMAZ 03079861957
 BARROS E BRANDAO COMERCIO E SERVICOS DE MOVEIS LTDA
 S W GOMES DE BARROS COSTA EIRELI
 LMBV COMERCIO DE ARTIGOS ESPORTIVOS E CALCADOS EIRELI
 PRATAGY BEBIDAS E ALIMENTOS LTDA",DIV_56,Alimentação,96,"ML EMPREENDIMENTOS COMERCIO DE ALIMENTOS EIRELI
 AMP COMERCIO, SERVICO E ENTRETENIMENTO EIRELI
 CUSCUZEIRA E RESTAURANTE EIRELI
 RESTAURANTE SR. BRASA EIRELI
 PONTO MAXIMO GOURMET LTDA.
 ADONIS LARANGEIRA CURSINO 09049003478
 JOAO PEDRO SOARES DOS SANTOS 12372376454
 MARCIA FEITOSA RODRIGUES DE LIMA 60383291453
 NATALIA ALVES VIANA 11689337494
 FRUTOP CONSERVAS DE FRUTAS EIRELI",,,,,,,,,,,,,2816,5.32,8.570,7.560,7.410,3.200,15.65,0,0.020842175651736797,1.5735364710730122,Perfil Intermediário (Grupo 0)
AL,Maceió,Pajuçara,-9.667561,-35.7181859,MACEI,2453,3700,87,2.7 MI,3246891,3052271,2667098,428254,1050977,97320,457141,82226,230868,129637,66580,12766,35597,76518,385172,104860,9,35,66,117,215,245,186,62,277,275,641,554,373,149,118,0.63749456,2.310157,0.43619436,1156572,Serviços de Eng e Arq,17,445,Lanchonetes,22,153,Serviços de contabilidade,5,153,Clínicas Estéticas,11,91,Deliveries,13,87,DIV_47,Comércio,71,"I J F LESSA EIRELI
 LAISE CORDEIRO DA PAZ 09424051450
 ALBERTO TICOZZI 01799482456
 D R L DA SILVA ESPORTES
 WANESSA SILVA DOS SANTOS 03233159412
 MIMOS E NINOS BOUTIQUE LTDA
 MARCOS JOSE DO NASCIMENTO 11088715427
 KARINE ROSE DA SILVA ATAIDE 02553310455
 MAYARA SILVA DE ANDRADE 08476700407
 ADELANE ELEUTERIO DA SILVA MENDONCA 08456531480",DIV_56,Alimentação,57,"IN NATURA FIT FOOD LTDA
 IN NATURA FIT FOOD LTDA
 EDNILTON BERNARDO DE SOUZA 41155904400
 SOUZA E ARAUJO LTDA
 RHAYSA GUSMAO DE MENDONCA 10702764485
 LUIZ FELIPE DAVINO DA SILVA 12090111402
 MARIA BETANIA GUSMAO DA SILVA 34820477404
 LUCAS DA SILVA GOMES 11502562499
 ANDERSON L F MARQUES
 ADRIANA HENRIQUE DOS SANTOS 00811608441",,,,,,,,,,,,,2216,-9.65,3.700,3.270,3.650,1.570,1.46,0,-1.5584911453806582,2.5759588010535475,Perfil Intermediário (Grupo 0)
AL,Maceió,Farol,-9.6499931,-35.7347635,MACEI,1337,6490,47,2.1 MI,2612022,2431137,2070895,313486,801590,72237,372521,55786,184509,114324,55838,8018,27564,65843,360241,106890,16,58,89,66,127,158,171,37,163,157,383,291,188,78,62,0.6328741,2.6125484,0.4036013,1156573,Psicólogos,7,1832,Livrarias,4,1407,Dentistas,5,494,Lanchonetes,14,199,Papelarias,3,459,DIV_47,Comércio,44,"COMERCIAL DRUGSTORE LTDA
 JOSE CICERO ROBERTO DA SILVA 77770935415
 GEISIANE DE SOUSA  LTDA
 DAYANE ALVES BERNARDO DA SILVA 13808820446
 KLEITON ROBERTO MELO DE OLIVEIRA
 GD COMERCIO E LOCACOES LTDA
 JOSE AMARO DOS SANTOS 49515462487
 MARIA LAURA VASCONCELOS MOREIRA LOPES DE GOES 12281314499
 MARIA CAROLINE CALHEIROS CAVALCANTE 08557860439
 JOSENILDO DA SILVA 06177688462",DIV_56,Alimentação,26,"PEDRO FELIPE PINTO PONTES 08995525444
 CARLOS ANDRES FUENTES LAGOS 72052093400
 FARIAS & LAFAIETE PIZZARIA LTDA
 JOELMA SILVA DOS SANTOS 02920232436
 SILVIA RAFAELLA RUFINO 04625214432
 ANA PAULA MAXIMO DE ARAUJO 07472907766
 SILVA & SILVA LTDA
 EDVAN PIRES DA SILVA 04449518497
 JOYCE KAROLAYNE LOPES NEVES DA SILVA 08776570410
 DAYANI DE QUEIROZ SANTOS 09537586480",,,,,,,,,,,,,1473,10.18,6.490,5.720,5.140,2.220,26.3,0,-2.8712454553314406,0.8408260195500555,Perfil Intermediário (Grupo 0)
AL,Maceió,Antares,-9.5908531,-35.7380331,MACEI,458,9720,16,1.1 MI,1446692,1331056,1106596,156174,415696,37469,212230,25432,100601,69838,32043,3353,14837,39449,224459,74031,14,37,40,30,39,20,26,22,72,55,118,124,45,12,5,0.63122976,8.2583885,0.122137375,1156574,Escola de Idiomas,1,1725,Academias,2,1960,Floriculturas,2,3009,Pet shop,2,528,Lojas de Informática,1,395,DIV_47,Comércio,11,"DANIELLE VITAL DORNELAS 10027707776
 THIAGO VIEIRA VALERIO 12922379450
 SIMONE DOS SANTOS OLIVEIRA
 ALCINO FERREIRA DE AGUIAR 07996334706
 ELAINE CRISTINA DOS SANTOS
 DROGARIA VITORIA LTDA
 JOSE HELDER SANTOS 13105784438
 MERCADINHO ALDEBARAN EIRELI
 MARIANA LOPES LUCAS DINIZ 05712800489
 A S DOS SANTOS LIMA",DIV_56,Alimentação,3,"RANCHO PARRILA LTDA
 MARIA PATRICIA VALENZA 02482078490
 JOSE FERREIRA DA SILVA FILHO 54198518491",,,,,,,,,,,,,543,18.5,9.720,8.570,7.860,3.390,23.59,0,-4.347571969431501,-1.2107374420418666,Perfil Intermediário (Grupo 0)
PI,Teresina,Jóquei,-5.0762366,-42.7895289,TERESINA,995,18300,35,4.4 MI,5984947,5399883,4354397,554190,1602966,144635,880186,78965,394253,317385,136185,9652,57848,180154,1045485,417767,152,179,103,44,39,17,26,32,82,107,321,212,157,48,33,0.6937524,2.9777596,0.3703372,1156575,Serviços jurídicos,11,933,Clínicas de Fisioterapia,4,1184,Corretagem de imóveis,10,377,Consultórios médicos,8,384,Corretagem de seguros,2,276,DIV_47,Comércio,48,"AABV INDUSTRIA E COMERCIO DE CONFECCOES EIRELI
 TATI FIT EMPREENDIMENTOS EIRELI
 G. F. COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO LTDA
 FONSECA & GONCALVES BIJUTERIAS E ACESSORIOS LTDA
 H C M COMERCIO LTDA
 DAYANN ALMEIDA PRODUTOS NATURAIS EIRELI
 ANA LOBAO JOALHERIA LTDA
 PRINCIPES & PRINCESAS LTDA
 S R BRASIL & CIA LTDA
 AD CASA BRANCA COMERCIO DE ROUPAS LTDA",DIV_56,Alimentação,15,"N M OLIVEIRA BUFE
 R.M.C.VILAR
 FRANCISCO MARCIO DA COSTA SANTOS LTDA
 PEDRO MURILO DOS SANTOS LTDA
 RESTAURANTE PEDRO DA PEIXADA LTDA
 HELENILZA DE SOUZA SENA 45066744304
 BROOKLYN CENTRO DE LAZER LTDA
 89 CAFE PUB LTDA
 COMERCIAL DE ALIMENTOS JOCKEY EIRELI
 V. S. DA SILVA FILHO",,,,,,,,,,,,,1268,27.48,18.300,16.100,17.000,7.350,7.32,0,-2.454524167067062,-1.5029406787318849,Perfil Intermediário (Grupo 0)
PI,Teresina,Fátima,-5.068136,-42.7925973,TERESINA,914,19000,32,3 MI,4005776,3638071,2965346,392015,1100046,99232,588172,58893,268680,205772,90254,7452,39515,116704,672724,254719,89,126,97,53,73,44,34,27,84,93,271,188,161,48,38,0.67947406,2.4073792,0.4217222,1156576,Consultórios médicos,23,521,Serviços jurídicos,12,403,Corretagem de seguros,6,403,Restaurantes,39,390,Livrarias,4,690,DIV_47,Comércio,82,"FERNANDO HENRIQUE DA COSTA AZEVEDO EIRELI ME
 TERESINA JOQUEI TECNOLOGIA EM DECORACAO LTDA
 BRASILVITA TERESINA SUPLEMENTOS NUTRICIONAIS LTDA
 SIMAO CIRINEU DE VASCONCELOS NETO LTDA
 PRINCIPES & PRINCESAS LTDA
 SB ALIMENTOS LTDA
 CLAUDIA LEAL BARROSO
 CAMPOS E AMARAL LIMITADA
 STATTIRA GONCALVES SANTANA VELOSO
 CASTELO DOS BRINQUEDOS LTDA",DIV_56,Alimentação,67,"RESTAURANTE LABAREDA EIRELI
 LABAREDA DELTA LTDA
 BRUTHUS ALIMENTOS LTDA
 VASCONCELOS & VIVEIROS LTDA
 BSN COMERCIO LTDA
 L M F VIANA DE AREA LEAO
 CAVALCANTE & BRANDAO SERVICOS DE ALIMENTACAO LTDA
 SERVIR COMERCIO DE BEBIDAS E ALIMENTOS LTDA
 C & A COMERCIO DE POLPA DE FRUTAS LTDA
 JOSE CLARINDO DA ROCHA 57914079391",,,,,,,,,,,,,1224,33.87,19.000,16.700,12.900,5.570,46.8,0,-3.012063265030278,-1.0882694260584191,Perfil Intermediário (Grupo 0)
PI,Teresina,São Cristóvão,-5.0780929,-42.769979,TERESINA,841,9210,30,2.4 MI,3197591,2919839,2398769,325397,895310,80246,469101,50512,218270,160236,71633,6528,32015,90732,521069,187021,35,65,53,39,35,40,27,19,76,95,252,171,150,42,34,0.6815514,2.5581975,0.41189176,1156577,Bares,0,0,Serviços de Eng e Arq,6,738,Clínicas de Fisioterapia,2,1184,Serviços jurídicos,3,464,Corretagem de seguros,1,276,DIV_47,Comércio,14,"CACIQUE PETROLEO LTDA
 ADRIANA QUEIROZ DE SOUSA
 DONNA TICA VESTUARIO LTDA
 NILSON RIBEIRO ARAUJO 78870321304
 DANIEL DE SOUSA COSTA 92020127334
 JOAO DA CRUZ BEZERRA DOS SANTOS 34961852368
 J EDNA VIEIRA CUNHA
 MARIA HILDEGARDA DE SOUSA OLIVEIRA 35105828372
 LEILA CRISTINA MOURAO COSTA NUNES 88447758320
 LARYSSA LOIOLA SANTOS 01088460321",DIV_56,Alimentação,8,"A DE CARVALHO FURTADO ALVES
 CASA BLANCA ALIMENTOS E EVENTOS LTDA
 FAVORITO GRILL EMPREENDIMENTOS LTDA
 IOLANDA RAQUEL DOS ANJOS CARVALHO SANTOS 03743163330
 DAVID DE VASCONCELOS FERREIRA 65119444334
 S P DE OLIVEIRA
 TERESINHA DE JESUS NUNES FERRER 27370941353
 FAVORITO EMPREENDIMENTOS LTDA",,,,,,,,,,,,,650,-22.74,9.210,8.120,11.200,4.830,-17.75,0,-3.524622965779533,-0.6930001413888063,Perfil Intermediário (Grupo 0)
PI,Teresina,Centro,-5.0897725,-42.8130528,TERESINA,161,6460,6,427.5 mil,565641,517491,427470,58757,158671,14633,83823,9398,38561,28285,12600,1214,5755,15940,90021,31817,9,14,17,20,13,7,3,0,5,19,40,35,24,17,18,0.61671245,0.76270616,1.3413587,1156578,Óticas,52,2307,Bancos,11,1252,Livrarias,7,795,Escola técnica e superior,5,736,Dentistas,10,304,DIV_47,Comércio,265,"BARBARA VARIEDADES LTDA
 DJALMA DOS SANTOS EIRELI
 DROGARIA SANTA FE & VARIEDADES LTDA
 FRANCISCO LOPES COELHO
 STEPHANY VIEIRA GOMES EIRELI
 N R MARINHO FILHO LTDA
 A. F. FARIAS VESTUARIO
 A. F. FARIAS VESTUARIO
 ANA JULIA CARLOS AIRES DINIZ
 M R GONCALVES TAJRA EIRELI",DIV_56,Alimentação,31,"MARIA DO CARMO CARVALHO VIANA
 M F R UCHOA ALIMENTOS LTDA
 D F ARAUJO FILHO  LTDA
 R. SOUSA BARROS
 DL RESTAURANTE E BUFFET LTDA
 CATULO A. E SILVA LANCHONETE
 CATULO A. E SILVA LANCHONETE
 TONYKART CAMPOS BISERRA
 FRANCISCA CLEIDE ALVES FERNANDES 69273359353
 RHAONY REZENDE DE OLIVEIRA BARROSO LOPES 02168895376",,,,,,,,,,,,,123,-23.5,6.460,5.690,9.850,4.250,-34.43,0,-4.9016086100678,-1.013870084151443,Perfil Intermediário (Grupo 0)
SE,Aracaju,Atalaia,-10.9888439,-37.052142,ARACAJU,596,6350,21,1.4 MI,1832571,1681081,1393521,194721,524773,47144,267119,31402,126124,88959,40564,4200,18601,50583,287560,99514,27,55,53,34,61,57,35,16,63,62,182,120,94,32,21,0.66688037,2.8643398,0.40116903,1156579,Ensino especializado,79,474,Serviços de Eng e Arq,25,565,Serviços de Tecnologia,18,353,Consultórios médicos,20,361,Serviços jurídicos,8,186,DIV_47,Comércio,54,"SANTOS MADEIREIRA E MATERIAL DE CONSTRUCAO EIRELI
 CERVEJA E TUDO ATALAIA COMERCIO LTDA
 RENIVALDO ALVES DOS SANTOS 04118412543
 EDIVALDO ALVES DA COSTA
 MARIANA AMORIM DE JESUS 04892148512
 RAFAELA FERREIRA MENEZES 03423375566
 JULIANA CARDOSO FERREIRA 79993656534
 JUAREZ DE ARAUJO LIMA 01795768525
 DANIELLA AMORIM CAVALCANTE DE CERQUEIRA 00850841585
 LUCIANA DAS NEVES SANTOS 65334663568",DIV_56,Alimentação,53,"PRAYA PASTELARIA EIRELI
 QUINTAL DA PRAIA LTDA
 PATRICIA JUNIOR DE ANDRADE 90168690500
 TWINS TAPARIA LANCHONETE LTDA
 WILIAM ANDRADE DE SOUZA 05915202578
 CHIJOLITO ALIMENTOS LTDA
 MARCONDES ANTONIO DA SILVA 04129058410
 JOSE ANTONIO DE SOUZA MOURA 13484478500
 LARISSA KAREN PINTO MIRANDA 04306472558
 ISABELLE VITORIA BISPO ESTEVES 11816858773",,,,,,,,,,,,,564,-5.32,6.350,5.600,7.980,3.440,-20.5,0,-3.9562994606453548,-0.25480275177737355,Perfil Intermediário (Grupo 0)
SE,Aracaju,Jardins,-10.9446878,-37.0564271,ARACAJU,465,20300,16,2.7 MI,3813025,3427489,2749018,342780,1008750,91137,560508,47466,248273,205310,87096,5739,36438,116771,678471,279811,130,137,63,22,15,8,13,14,57,51,123,116,76,17,7,0.67961216,4.9239717,0.20082879,1156580,Serviços jurídicos,8,2736,Ensino especializado,6,332,Revenda de automóveis,1,686,Corretagem de imóveis,2,260,Conserto de computadores,1,181,DIV_47,Comércio,7,"BIA COSMETICOS EIRELI
 GEISA GARCIA BIAO LUNA FRANCA 83006079515
 LUCAS BORGES SILVA 79449654549
 MONISE ALVES DE MELO 01848251564
 JOAO LUIZ DE FRANCA FILHO 08405139508
 LUCIANA MIRANDA VIANA LAVIGNE 01826691570
 CENCOSUD BRASIL COMERCIAL S.A.",DIV_56,Alimentação,3,"ANGELUCIA MARIA DA SILVA TENORIO 07411419494
 ZAMP S.A.
 SANDRA MARIA RIBEIRO E ANDRADE 66279593568",,,,,,,,,,,,,953,105.0,20.300,17.900,23.800,10.300,-14.47,0,-3.465194292679033,-1.7349376504076832,Perfil Intermediário (Grupo 0)
SE,Aracaju,Treze de Julho,-11.1439113,-37.6191941,BOQUIM,1065,2590,38,909.7 mil,1082637,1024601,909663,152084,371375,33497,144682,30383,77274,38592,21449,4939,11884,23747,114939,29280,2,9,26,29,78,156,125,35,127,129,281,236,155,67,32,0.63050985,3.17258,0.35997394,1156581,Gráficas,2,1466,Bombonieres,1,969,Academias,1,575,Material de construção,6,460,Serviços de contabilidade,1,262,DIV_47,Comércio,30,"BETMIX CONVENIENCIA E ENTRETENIMENTO LTDA
 JELSON ALVES DOS SANTOS
 JUVENAL CONRADO DO NASCIMENTO JUNIOR 03925535543
 MS PANIFICADORA LTDA
 CARLOS ANTONIO DIAS DA SILVA
 CARLOS ANTONIO DIAS DA SILVA
 F LIMA DOCES E EMBALAGENS LTDA
 IZADORA PEREIRA OLIVEIRA
 JC CARVALHO COMERCIO DE PRODUTOS AGROPECUARIOS LTDA
 S M S MATERIAL DE CONSTRUCAO LTDA",DIV_56,Alimentação,5,"ALEXANDRE ALVES CUNHA 04123825559
 ISIDORIO AVELINO DOS SANTOS NETO 06700935563
 CLAUDIO DOS SANTOS 00391376519
 ROSANA BARBOSA DE MENEZES 03173165594
 VALERIA MARIA SANTOS PASSOS 06868824580",,,,,,,,,,,,,1000,-6.15,2.590,2.280,2.660,1.150,-2.81,0,-3.7068308065199433,0.8664140462731144,Perfil Intermediário (Grupo 0)
SE,Aracaju,Farolândia,-10.9746052,-37.063972,ARACAJU,3753,3640,133,4.7 MI,5714862,5366528,4661027,739880,1815232,168504,817354,139352,408608,235045,118668,20862,62693,136326,705501,185509,15,82,182,220,441,385,221,143,411,392,1463,713,482,102,44,0.7084205,7.1703134,0.15132786,1156582,Escola de Idiomas,1,429,Conserto de computadores,3,224,Deliveries,6,173,Agência de publicidade,9,127,Loja artigos esportivos,2,360,DIV_47,Comércio,38,"JOSE RICARDO BRITO SANTOS 69574146553
 DIEGO FERREIRA DE MENEZES 84591889572
 LILIANE HIPOLITO DOS SANTOS
 LILIANE SANTOS MONTES 03173856589
 ROSELY DOS SANTOS 03445136530
 RAFAEL ANDRADE LOPES NETO 03319651510
 ANTONIO MARCOS RAMOS 59064323534
 DANIELA SOUSA DE CARVALHO 01311117520
 VICTORIA ALCANTARA BARROSO 06229421585
 DANIEL VIEIRA DE MELO 04572156581",DIV_56,Alimentação,15,"FELIPE RESENDE TETI
 FRANCYELLE KAROLINE MENEZES CRUZ 06386953509
 CARLA MARIA MATOS DOS ANJOS 88863980420
 FERNANDO DA SILVA PRAXEDES 05801162550
 FRANCISCA DE JESUS MELO
 LUAN GONZAGA SANTOS OLIVEIRA 07903691503
 SAILON RIBEIRO DE SOUZA 04737878570
 DEBORA ARAUJO MOREIRA 06614432567
 NARCISO JOSE LEANDRO NETO 06003839546
 STEFANIE THAUANNE DO NASCIMENTO SANTOS 06064849576",,,,,,,,,,,,,3442,-8.29,3.640,3.210,3.850,1.660,-5.46,0,0.5739736261397314,4.406828923585322,Perfil Intermediário (Grupo 0)
MA,São Luís,Ponta d'Areia,-2.4967497,-44.3074688,SO LUS,333,17000,12,1.1 MI,1513636,1373204,1119974,148001,419745,37332,219268,22310,100958,77000,33969,2990,14782,44184,253229,99089,37,51,20,14,28,43,46,13,38,31,112,66,46,15,9,0.6723784,3.5832546,0.30428067,1156583,Consultórios médicos,1,505,Clínicas Estéticas,1,279,Corretagem de imóveis,1,377,Deliveries,1,214,Comércio de bebidas,1,306,DIV_47,Comércio,5,"J L DISTRIBUIDORA LTDA
 GUSTHAVO AUGUSTO ANCHIETA 00805396373
 YANNE LOHANNA REGO RIBEIRO 61285034384
 KUME DIGITAL LTDA
 C B M FURTADO",DIV_56,Alimentação,2,"GLEIDMAR SALAZAR VIEIRA 00093345305
 E S S PEREIRA COMERCIO",,,,,,,,,,,,,428,28.4,17.000,15.000,12.500,5.390,35.65,0,-4.352240588044396,-1.033546571149268,Perfil Intermediário (Grupo 0)
MA,São Luís,Renascença,-2.50084,-44.2900562,SO LUS,1863,12200,66,6.2 MI,8363920,7579123,6155892,803351,2286090,204573,1223413,118602,557917,432889,189055,15085,81659,246295,1423230,551816,179,256,146,82,79,107,138,62,219,219,599,383,246,70,65,0.65835536,4.72741,0.28069463,1156584,Dentistas,10,712,Psicólogos,5,843,Serviços de Eng e Arq,12,387,Consultórios médicos,15,427,Serviços jurídicos,8,337,DIV_47,Comércio,40,"SOPHISTIC COSMETICOS LTDA
 ETS TELECOMUNICACOES LTDA
 ELAINE SOUSA SOARES 25603639334
 DENIZIA ARAUJO COELHO 67346847334
 HOZANA FERNANDES COSTA 61651443300
 MAIS LIMPO LTDA
 SOCIC - SOCIEDADE COMERCIAL IRMAS CLAUDINO S/A
 POSTO BONAZO LTDA
 ADRIANA COELHO HORTEGAL 61436755387
 JN COMERCIO DE EQUIPAMENTOS ELETROELETRONICOS LTDA",DIV_56,Alimentação,16,"AQUARELA CAFE E BISTRO LTDA
 MARIA DE FATIMA MATOS CUNHA 61443395315
 GEDILSON DOS SANTOS 35937785568
 J C COELHO COMERCIO E SERVICOS
 L. G. SERVICOS  LTDA
 COZINHA ZC SAUDE E BEM ESTAR LTDA
 MONTEIRO DE ALMEIDA E CIA LTDA
 CATHY COZINHA ESPONTANEA EIRELI
 M CRISTINA DOS SANTOS SILVA
 NATALIA DE FATIMA CAMPOS COELHO EIRELI",,,,,,,,,,,,,2166,16.28,12.200,10.700,12.100,5.230,0.55,0,-0.894112323247103,-0.08404281213436844,Perfil Intermediário (Grupo 0)
